menu_requested_castle_granted_to_player_husband|Você recebe uma mensagem de seu suserano, {s3}.^^ {reg4?Ela:Ele} decidiu conceder {s2}{reg3? e a aldeia vizinha de {s4}:} para o seu marido, o {s7}.
menu_requested_castle_granted_to_another|Você recebe uma mensagem de seu monarca, {s3}.^^ "Fiquei muito feliz ao saber de seus valorosos esforços na captura de {s2}. Sua vitória alegrou nossos corações. Você também solicita a propriedade do castelo, mas este é um favor que receio não poder conceder. Você já conta com significativas propriedades em meu reino. Sendo assim, estou lhe enviando {reg6} denares para cobrir as despesas de sua campanha, mas {s2} será entregue a {s5}".
mno_accept_decision|Aceitar a decisão.
mno_leave_faction|Você foi {reg63?injustiçado:injustiçada}! Renunciar ao juramento que fez a seu soberano!
menu_requested_castle_granted_to_another_female|Você recebe uma mensagem de seu monarca, {s3}.^^ "Fiquei muito feliz ao saber de seus valorosos esforços na captura de {s2}. Sua vitória alegrou nossos corações. Você também solicita que a propriedade do castelo seja dada a seu marido, mas este é um favor que receio não poder conceder. Ele já conta com significativas propriedades em meu reino. Sendo assim, estou lhe enviando {reg6} denares para cobrir as despesas de sua campanha, mas {s2} será entregue a {s5}".
menu_leave_faction|Renunciar seu juramento de lealdade é um ato grave. Seu senhor poderá {reg63?condená-lo:condená-la}, além de confiscar suas terras e propriedades. No entanto, se você as devolver de forma voluntária, ele pode perdoar sua traição sem a necessidade de lutas.
mno_leave_faction_give_back|Renunciar ao juramento de lealdade e desistir de suas posses.
mno_leave_faction_hold|Renunciar ao juramento de lealdade, mas manter suas posses, incluindo {s2}, em seu próprio nome.
mno_leave_faction_cancel|Permanecer leal e aceitar a decisão.
menu_give_center_to_player|Seu senhor lhe oferece a possibilidade de estender seus feudos! {s1} envia uma mensagem na qual oferece a você {s2} como pagamento por seu leal serviço, adicionando-o às suas posses. Qual é a sua resposta?
mno_give_center_to_player_accept|Aceitar a oferta.
mno_give_center_to_player_reject|Rejeitar a oferta. Você não tem interesse em possuir {s2}.
menu_give_center_to_player_2|Com uma breve cerimônia, você foi {reg63?declarado:declarada} oficialmente como {reg63?o novo lorde:a nova lady} de {s2}{reg3? e sua aldeia vinculada {s4}:}. {reg3?Eles serão:Esta propriedade será} um bom adicional a seus domínios. A partir de agora você pode reclamar as rendas e os lucros de suas propriedades, recrutar soldados da plebe e gerenciar as terras como bem lhe convenha. No entanto, também se espera que defenda seu feudo e sua gente, assim como que mantenha a lei e a ordem.
menu_oath_fulfilled|Você tem um contrato com o {s1} para servi-lo durante certo tempo. Seu contrato expirou. O que vai fazer?
mno_renew_oath|Renovar seu contrato com {s1} por mais um mês.
mno_dont_renew_oath|Liberar-se de suas obrigações.
menu_siege_started_defender|{s1} está preparando um assalto contra as muralhas de {s2}. Você possui {reg10} soldados aptos para combater as {reg11} tropas inimigas. Você decide...
mno_siege_defender_join_battle|Unir-se à batalha.
mno_siege_defender_troops_join_battle|Ordenar a seus soldados para unir-se à batalha sem você.
menu_siege_join_defense|{s4}^^Suas baixas: {s8}^^Baixas aliadas: {s9}^^Baixas inimigas: {s10}^^Aliados restantes: {reg10}^Inimigos restantes: {reg11}
menu_enter_your_own_castle|{s10}
menu_village|{s10} {s12}^{s11}^{s6}{s7}
mno_village_manage|Gerenciar esta aldeia
mno_village_train_steward|Treinar o administrador da sua aldeia
mno_village_elder_talk|Falar com o Ancião da Aldeia
mno_village_elder_talk_door|Porta para o centro da aldeia
mno_recruit_volunteers|Recrutar voluntários
mno_village_center|Ir ao centro da aldeia
mno_village_center_door|Porta para o centro da aldeia
mno_village_buy_food|Comprar suprimentos dos camponeses
mno_village_attack_bandits|Atacar os bandidos
mno_village_wait|Esperar aqui por um tempo
mno_collect_taxes_qst|{reg5?Continuar arrecadando impostos:Arrecadar impostos} para o {s1}
mno_train_peasants_against_bandits_qst|Treinar os camponeses
mno_village_hostile_action|Empreender uma ação hostil
mno_village_leave|Sair
menu_village_hostile_action|Que ação você tem em mente?
mno_village_take_food|Forçar os camponeses a dar-lhe suprimentos.
mno_village_steal_cattle|Roubar gado.
mno_village_loot|Saquear a aldeia e incendiá-la.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|Não tenho dinheiro suficiente...
mno_recruit_them|Recrutá-los ({reg6} denares).
menu_village_hunt_down_fugitive_defeated|Um forte golpe do fugitivo lhe faz cair ao solo, sua visão fica turva e você perde a consciência. O tempo passa. Ao abrir seus olhos novamente, você percebe que se encontra sangrando de múltiplas feridas, mas felizmente não parecem ser letais.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|Em uma batalha digna de canções, você e seus homens expulsam os bandidos da aldeia, tornando-a segura novamente. Os camponeses já não possuem muitos bens depois de tal provação, mas lhe oferecem tudo o que podem encontrar.
mno_village_bandits_defeated_accept|Aceitar, esta é a sua merecida recompensa.
mno_village_bandits_defeated_cont|Recusar afirmando que eles precisam desses itens mais do que você.
menu_steward_training|A reunião entre você e o administrador está prestes a começar.^^Com base na quantidade de informações que seu administrador precisa aprender,^a reunião durará {reg8} horas e custará {reg9} denares.{reg6?^^Infelizmente você não tem fundos para realizar esta reunião...:}
mno_steward_training_confirm|Iniciar a reunião.
mno_steward_training_decline|Adiar a reunião para um momento posterior.
menu_steward_training_complete|A reunião com o administrador foi um sucesso. Ele agradece pelo seu tempo, voltando para {reg9?o castelo:sua casa} com a autoconfiança renovada.
menu_center_manage|{s19}^{reg6?^^Atualmente você está construindo {s7}. O atual projeto ficará pronto em {reg8} dia{reg9?s:}.:}
mno_center_send_out_prospectors|Enviar prospectores.
mno_center_build_training_grounds|Construir campos de treinamento.
mno_center_build_manor|Construir uma casa de campo.
mno_center_build_herbalist|Construir um herbanário.
mno_center_build_fishpond|Construir um tanque de peixes.
mno_center_build_shrine|Construir um santuário.
mno_center_build_watch_tower|Construir uma torre de vigia.
mno_center_build_school|Construir uma escola.
mno_center_build_renderers|Construir ornamentações.
mno_center_crop_rotation|Implementar a rotação de culturas.
mno_center_build_hunting_lodge|Construir uma cabana de caça.
mno_center_build_improved_roads|Construir estradas pavimentadas.
mno_center_build_warehouse|Construir um armazém.
mno_center_build_foresters|Contratar silvicultores.
mno_center_build_sheriff|Contratar um xerife.
mno_center_building_civic_patrols|Contratar patrulhas cívicas.
mno_center_build_prisoner_tower|Construir uma torre de prisioneiros.
mno_center_build_market|Construir um mercado.
mno_center_build_blacksmith|Construir uma oficina de ferreiro.
mno_center_build_sanitation_standards|Implementar medidas de saneamento.
mno_center_build_church|Construir uma igreja.
mno_center_build_winery|Construir um lagar.
mno_center_build_tax_collector|Construir o escritório do coletor de impostos.
mno_center_build_fire_brigade|Construir uma brigada de incêndio.
mno_center_build_craftsmen|Treinar artesãos.
mno_center_well_cleaners|Treinar limpadores de poço.
mno_center_streetsweepers|Contratar varredores de rua.
mno_center_building_inspectors|Treinar inspetores de construção.
mno_center_build_mine|Construir uma mina.
mno_center_build_monastery|Construir um monastério.
mno_center_build_messenger_post|Construir um posto de mensagens.
mno_center_build_chapel|Construir uma capela.
mno_center_build_hospital|Construir um hospital.
mno_center_build_university|Construir uma universidade.
mno_center_build_cathedral|Construir uma catedral.
mno_center_build_courts|Instituir um sistema judicial.
mno_center_build_organized_guilds|Fundar guildas organizadas.
mno_center_build_lamplighters|Contratar acendedores de lampião.
mno_center_building_thieves_guild|Fundar a guilda dos ladrões.
mno_center_building_town_crier|Contratar o pregoeiro da cidade.
menu_center_improve|^^ {s19} Seu administrador, com uma habilidade de engenharia de ({reg2}), acredita que {reg7?o reparo:a construção} de {s4} irá custar {reg5} denares levará {reg6} dias.
mno_improve_cont|Continuar.
mno_improve_not_enough_gold|Não tenho dinheiro suficiente para isso.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Os bandidos caem frente a você como o trigo ante a foice! Logo, você está {reg63?sozinho:sozinha} nas ruas enquanto a maioria de seus atacantes estão inconscientes, mortos ou morrendo. Ao buscar entre os corpos, você encontra uma bolsa que deve ter pertencido a alguma outra vítima desses brutos. Ou talvez, foi dada a eles por alguém que queria arranjar um final adequado para a sua vida.
menu_village_steal_cattle_confirm|Como membro do seu exército com a maior habilidade em Pilhagem ({reg2}), {reg3?você estima:{s1} estima} que pode roubar umas {reg4} cabeças de gado da aldeia.
mno_village_steal_cattle_confirm|Continuar
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|Será difícil forçar e ameaçar os camponeses para que lhe entreguem seus preciosos suprimentos. Você acredita que isso levará pelo menos uma hora.
mno_village_take_food_confirm|Começar
menu_village_take_food|Os camponeses relutantemente aceitam entregar seus bens.
mno_take_supplies|Tomar os suprimentos
mno_let_them_keep_it|Desistir de tomá-los
menu_village_start_attack|Alguns dos camponeses irritados agarram suas ferramentas e se preparam para resistir às suas ordens. Parece que você terá uma batalha em suas mãos se continuar com seus planos.
mno_village_raid_attack|Atacar.
mno_village_raid_leave|Deixar a aldeia em paz
menu_village_loot_no_resist|Os camponeses são poucos e estão assustados. Eles rapidamente se espalham e fogem. A aldeia está à sua mercê.
menu_village_loot_complete|Você ordena a suas tropas para saquear a aldeia, tomar tudo de valor e em seguida atear fogo às casas. Das moedas e objetos de valor encontrados, sua parte é {reg1} denares.
menu_village_loot_defeat|Lutando com coragem e determinação, os camponeses são capazes de suportar o ataque e repelir suas forças.
menu_village_loot_continue|Deseja continuar saqueando a aldeia?
mno_disembark_yes|Sim.
mno_disembark_no|Não.
menu_close|Nada.
menu_noldor_castle|Você se aproxima do Castelo Noldor. É difícil acreditar que ele é real, e não apenas um simples mito...
mno_castle_castle_1|Ir para o salão do castelo Noldor.
mno_castle_castle_1_door|Porta para o castelo
mno_join_tournament|Participar do Torneio.
mno_castle_inspect|Caminhar pelo pátio.
mno_castle_inspect_door|Pátio
mno_castle_attack|Iniciar um ataque surpresa ao castelo.
mno_castle_wait|Esperar aqui por algum tempo.{s1}
mno_town_leave|Sair
mno_town_leave_door|Deixar a área
menu_noldor_attack_verify|Tem certeza que quer atacar o Castelo Noldor? Este é um ato muito traiçoeiro que trará terríveis consequências.
mno_noldor_attack_verify_yes|Sim. Há muita pilhagem por aqui disfarçada de fêmeas com orelhas pontudas.
mno_noldor_attack_verify_no|Não, nós não podemos apunhalar nossos amigos Noldor pelas costas!
menu_noldor_castle_attack|Suas tropas se preparam para atacar o Castelo Noldor...
menu_noldor_castle_attack_result|Resultado do ataque ao castelo - você não deve ver este texto!
menu_noldor_castle_victory|Seu traiçoeiro ataque foi bem-sucedido. A medida que você se afasta carregando os vagões com a pilhagem, o Castelo Noldor desvanece no horizonte como se nunca houvesse existido.
menu_noldor_castle_defeat|Os Noldor repeliram seu traiçoeiro ataque e encobriram seu castelo novamente.
menu_stronghold|{s4}
mno_castle_castle_2|Ir para o castelo.
mno_town_castle_2|Ir para o salão do castelo da Ordem.
mno_town_castle_2_door|Porta para o castelo
mno_town_center|Caminhar pelas ruas.
mno_town_center_door|Centro da cidade
mno_town_tavern|Visitar a taverna.
mno_town_tavern_door|Visitar a taverna
mno_town_merchant|Visitar o mercador
mno_town_merchant_door|Visitar o mercador
mno_town_arena|Entrar na arena.
mno_town_arena_door|Entrar na arena
mno_town_dungeon|Nunca: Entrar nos calabouços.
mno_town_dungeon_door|Calabouço
mno_town_enterprise|Visitar seu empreendimento.
mno_town_enterprise_door|Visitar seu empreendimento
mno_visit_lady|Tentar visitar uma dama.
mno_visit_lady_door|Jardins
mno_trade_with_merchants|Ir ao mercado.
menu_stronghold_attack_verify|Você está pronto para atacar a fortaleza?
mno_stronghold_attack_verify_yes|Sim. Tenho ótimas tropas sob meu comando.
mno_stronghold_attack_verify_no|Não, isso parece suicídio.
menu_stronghold_attack|Suas tropas se preparam para atacar a fortaleza do Culto da Serpente...
menu_stronghold_attack_result|Resultado do ataque ao castelo - você não deve ver este texto!
menu_stronghold_victory|Vitória! O último defensor Cultista cai ante a lâmina de sua espada e você reivindica a fortaleza deles para a sua Ordem.
menu_stronghold_defeat|O Culto da Serpente repeliu o seu inútil ataque e certamente reforçará a guarnição antes de um próximo.
menu_old_ruins|{s4}
mno_castle_castle_3|Ir para o castelo.
mno_inspect_old_ruins|Investigar área.
mno_inspect_old_ruins_door|Investigar área.
mno_inspect_camp_build|Conhecer o construtor.
mno_inspect_camp_build_door|Conhecer o construtor.
mno_leave_workforce_camp|Deixar os trabalhadores no acampamento ({reg33}/20 prontos aqui).
mno_leave_workforce_camp_door|Deixar os trabalhadores no acampamento.
mno_camp_master_talk|Falar com o Mestre do Acampamento.
mno_camp_master_talk_door|Falar com o Mestre do Acampamento.
mno_camp_blacksmith_talk|Falar com o Ferreiro.
mno_camp_blacksmith_talk_door|Falar com o Ferreiro.
mno_camp_vet_talk|Falar com o Cavalariço.
mno_camp_vet_talk_door|Falar com o Cavalariço.
mno_inspect_camp_finished|Ir para o acampamento.
mno_inspect_camp_finished_door|Ir para o acampamento.
mno_camp_station_troops|Gerenciar a guarnição. ({reg33}/{reg34}{s2})
mno_camp_station_troops_door|Gerenciar a guarnição.
mno_camp_wait_old_ruins|Descansar aqui por algum tempo.
mno_camp_wait_old_ruins_door|Descansar aqui por algum tempo.
mno_camp_leave|Sair.
mno_camp_leave_door|Sair.
menu_town|{s10} {s14}^{s11}{s12}{s13}
mno_castle_castle|Ir ao Salão do Castelo.
mno_castle_castle_door|Castelo
mno_town_castle|Ir ao Salão do Castelo da Ordem.
mno_town_castle_door|Castelo
mno_guildmaster_talk|Falar com o Mestre da Guilda.
mno_walled_center_manage|Gerenciar {reg0?esta cidade:este castelo}.
mno_walled_center_train_steward|Treinar o administrador {reg0?da sua cidade:do seu castelo}.
mno_walled_center_move_court|Transferir sua corte para cá.
mno_castle_station_troops|Gerenciar a guarnição. {s10}
menu_cannot_enter_court|Está sendo celebrada uma festa na sala do lorde, mas você não possui o nível social necessário para merecer um convite. Talvez aumentando o seu prestígio você consiga ser {reg63?admitido:admitida} em círculos tão distintos... ou também pode tentar se destacar em um torneio enquanto a festa ocorre...
menu_lady_visit|Quem você deseja visitar?
mno_visit_lady_1|Visitar a {s12}
mno_visit_lady_2|Visitar a {s12}
mno_visit_lady_3|Visitar a {s12}
mno_visit_lady_3_door|Jardins
mno_visit_lady_4|Visitar a {s12}
mno_visit_lady_5|Visitar a {s12}
mno_visit_lady_6|Visitar a {s12}
mno_visit_lady_7|Visitar a {s12}
mno_visit_lady_8|Visitar a {s12}
menu_town_tournament_lost|Você foi {reg63?eliminado:eliminada} do torneio.{s8}
menu_town_tournament_won|Você ganhou o torneio de {s3}! Você se enche de orgulho enquanto a multidão saúda o seu nome. Além da honra, fama e glória, você recebe um prêmio de {reg9} denares. {s8}
menu_town_tournament_won_by_another|Sendo a única pessoa invicta hoje, {s1} ganha os prêmios e a glória deste torneio.
menu_town_tournament|{s1}Você está no nível {reg0} do torneio, com {reg1} participantes restantes. Na próxima rodada, haverão {reg2} equipes, cada uma com {reg3} {reg4?lutadores:lutador}.
mno_tournament_bet|Apostar em sua pessoa.
mno_tournament_join_next_fight|Lutar na próxima rodada.
mno_tournament_view_participants|Ver participantes.
mno_leave_tournament|Retirar-se do torneio.
menu_tournament_withdraw_verify|Tem certeza de que deseja se retirar do torneio?
mno_tournament_withdraw_yes|Sim. Não há sentido nessa luta.
mno_tournament_withdraw_no|Não. Não enquanto houver chance de vencer!
menu_tournament_bet|As apostas contra você são de {reg5} para {reg6}.{reg1? Você já apostou {reg1} denares em você e, se ganhar, obterá {reg2} denares.:} Quanto quer apostar?
mno_bet_500_denars|500 denares.
mno_bet_250_denars|250 denares.
mno_bet_100_denars|100 denares.
mno_bet_50_denars|50 denares.
mno_bet_25_denars|25 denares.
menu_tournament_bet_confirm|Se apostar {reg1} denares, você ganhará {reg2} denares caso vença o torneio. Está tudo certo?
mno_tournament_bet_accept|Continuar.
mno_tournament_bet_cancel|Esquecer isso.
menu_tournament_participants|Você pergunta a um pregoeiro os nomes dos participantes no torneio. Eles são:^{s11}
menu_collect_taxes|Como membro do seu exército com a maior habilidade em Barganha ({reg2}), {reg3?você espera:{s1} espera} que a arrecadação de impostos dure {reg4} dias...
mno_start_collecting|Começar a arrecadação.
mno_collect_later|Adiar para mais tarde.
menu_collect_taxes_complete|A arrecadação dos impostos de {s3} resultou em {reg3} denares. {s19} espera que você leve o dinheiro para ele.
menu_collect_taxes_rebels_killed|Sua rápida resposta e mãos de ferro sufocaram a revolta. Seguramente, se ainda resta alguém querendo se rebelar contra você, pensará duas vezes a partir de agora.
menu_collect_taxes_failed|Você só pôde arrecadar {reg3} denares como impostos de {s3} antes do início da revolta. {s1} não ficará contente, mas qualquer prata é melhor que nada...
menu_collect_taxes_revolt_warning|A população de {s3} está indignada com suas demandas e as consideram uma extorsão. Todos estão muito agitados e podem reagir mal se você continuar os pressionando.
mno_continue_collecting_taxes|Ignorá-los e prosseguir.
mno_halve_taxes|Concordar em reduzir a arrecadação pela metade. ({s1} não irá gostar)
menu_collect_taxes_revolt|Você é {reg63?interrompido:interrompida} durante a arrecadação dos impostos de {s3}. Um grande grupo de {reg9?camponeses:cidadãos} irritados se aproximam, gritando sobre os impostos exorbitantes e portando tochas e armas. Parece que pretendem lutar contra você!
menu_train_peasants_against_bandits|Como membro do exército com a maior habilidade em Instrução ({reg2}), {reg3?você estima:{s1} estima} que preparar alguns camponeses para as práticas levará {reg4} horas.
mno_make_preparation|Treiná-los.
mno_train_later|Adiar para mais tarde.
menu_train_peasants_against_bandits_ready|Você treina os camponeses em conhecimentos básicos sobre soldadesca, disciplina e obediência. Você acredita que {reg0} deles {reg1?aprenderam:aprendeu} o suficiente e {reg1?estão prontos:está pronto} para iniciar as práticas.
mno_peasant_start_practice|Começar as práticas de luta.
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|Enquanto se prepara para continuar o treinamento, uma sentinela da aldeia corre até você, dando o alarme. Bandidos foram vistos no horizonte, cavalgando velozmente para {s3}. O ancião insiste para que você prepare suas tropas recém-treinadas e os confronte.
mno_peasants_against_bandits_attack_resist|Preparar para a batalha!
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|Os bandidos foram derrotados! Os poucos que restam estão fugindo com o rabo entre as pernas, aterrorizados pelos camponeses e {reg63?seu novo campeão:sua nova campeã}. Pouco restou aos aldeões após tal provação, mas eles lhe oferecem tudo o que encontram como forma de gratidão.
menu_disembark|Deseja desembarcar?
menu_ship_reembark|Deseja embarcar?
mno_reembark_yes|Sim
mno_reembark_no|Não
menu_center_reports|Nome da Cidade: {s1}^Economia: {reg7} denares Prosperidade: {reg6}^Receita do Aluguel: {reg1} denares Receita dos Impostos: {reg2} denares^Riqueza: {reg4} denares Estimado: {reg8} denares^Renda semanal do jogador: {reg9} denares[{reg10}]^Soldo da guarnição: {reg5} denares^Estoque de Alimentos: por {reg3} dias
mno_to_price_and_productions|Mostrar preços e produtos.
menu_price_and_production|Produção:^(Nota: base/modificação por matérias-primas/modificação por materiais e prosperidade^{s1}^^Fatores de preços:^{s2}
menu_town_trade|Você se dirige ao mercado.
mno_assess_prices|Avaliar os preços locais.
mno_trade_with_weaponsmith|Negociar com o mercador de armas.
mno_trade_with_armorsmith|Negociar com o mercador de armaduras.
mno_trade_with_horse_trader|Negociar com o mercador de cavalos.
mno_trade_with_merchant|Negociar com o mercador de bens.
mno_back_to_town_menu|Retornar
menu_town_trade_assessment_begin|O distrito comercial está movimentado com comerciantes e mestres de caravanas fazendo negócios. Você ouve várias discussões sobre os preços dos bens de comércio em toda região.
mno_back_to_market|Voltar ao mercado.
menu_town_trade_assessment|Como membro do exército com a maior habilidade em Barganha ({reg2}), {reg3?você tenta:{s1} tenta} encontrar os melhores bens para o comércio. {s2}
menu_sneak_into_town_suceeded|Disfarçado com as vestes de um pobre peregrino, você consegue enganar os guardas e entrar na cidade.
menu_sneak_into_town_caught|Ao tentar entrar sem chamar a atenção, um dos guardas lhe reconhece e aciona o alarme! Você deve fugir através dos portões antes que outros guardas lhe alcancem!
mno_sneak_caught_fight|Tentar lutar!
mno_sneak_caught_surrender|Render-se.
menu_sneak_into_town_caught_dispersed_guards|Você afugentou os guardas e cobriu seus rastros ao escapar, despistando facilmente seus perseguidores entre o labirinto de ruas.
menu_sneak_into_town_caught_ran_away|Você vai embora através dos portões e rapidamente se retira para a segurança das colinas.{s11}
menu_enemy_offer_ransom_for_prisoner|O {s2} oferece a soma de {reg12} denares como resgate pelo {s1}.
mno_ransom_accept|Aceitar a oferta.
mno_ransom_reject|Rejeitar a oferta.
menu_training_ground|Você se aproxima de um campo de treinamento, onde pode praticar suas habilidades de combate. Que tipo de atividade deseja praticar?
mno_camp_trainer|Falar com o treinador.
mno_camp_train_melee|Praticar o corpo a corpo.
mno_camp_train_archery|Praticar com armas a distância.
mno_camp_train_mounted|Praticar montaria.
menu_training_ground_selection_details_melee_1|Quantos oponentes você irá enfrentar?
mno_camp_train_melee_num_men_1|Um.
mno_camp_train_melee_num_men_2|Dois.
mno_camp_train_melee_num_men_3|Três.
mno_camp_train_melee_num_men_4|Quatro.
menu_training_ground_selection_details_melee_2|Escolha seu oponente #{reg1}:
mno_training_ground_selection_details_melee_random|Escolher aleatoriamente.
menu_training_ground_selection_details_mounted|Com que tipo de arma deseja treinar?
mno_camp_train_mounted_details_1|Arma de uma mão.
mno_camp_train_mounted_details_2|Arma de haste.
mno_camp_train_mounted_details_3|Arco.
mno_camp_train_mounted_details_4|Arma de arremesso.
menu_training_ground_selection_details_ranged_1|Com que tipo de arma à distância deseja treinar?
mno_camp_train_ranged_weapon_bow|Arco e flechas.
mno_camp_train_ranged_weapon_crossbow|Besta.
mno_camp_train_ranged_weapon_thrown|Adagas de arremesso.
menu_training_ground_selection_details_ranged_2|A que distância deseja praticar?
mno_camp_train_ranged_details_1|10 jardas.
mno_camp_train_ranged_details_2|20 jardas.
mno_camp_train_ranged_details_3|30 jardas.
mno_camp_train_ranged_details_4|40 jardas.
mno_camp_train_ranged_details_5|50 jardas.
mno_camp_train_ranged_details_6|60 jardas.
mno_camp_train_ranged_details_7|70 jardas.
menu_training_ground_description|{s0}
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15} em breve escolherá um novo marechal para o {s23}. Alguns dos lordes sugeriram seu nome como um possível {reg63?candidato:candidata}.
mno_marshall_candidate_accept|Dizer ao {s15} que você está disposto a servir como marechal.
mno_marshall_candidate_reject|Dizer a todos que não tem tempo para tal coisa.
menu_captivity_avoid_wilderness|De repente, o mundo escurece ao seu redor. Você retoma a consciência várias horas depois, exatamente no mesmo lugar onde havia caído. Seus inimigos devem ter pensado que você estava {reg63?morto:morta} e por isso lhe deixaram ali. No entanto, parece que nenhum de seus ferimentos é letal, e ainda que se sinta terrivelmente mal, percebe que ainda pode andar. Você levanta e tenta encontrar outros sobreviventes de seu exército.
menu_captivity_start_wilderness|Ignorar
menu_captivity_start_wilderness_surrender|Ignorar
menu_captivity_start_wilderness_defeat|Seus inimigos lhe aprisionam...
menu_captivity_start_castle_surrender|Ignorar
menu_captivity_start_castle_defeat|Ignorar
menu_captivity_start_under_siege_defeat|Seus inimigos lhe aprisionam...
menu_captivity_wilderness_taken_prisoner|Seus inimigos lhe aprisionam...
menu_captivity_wilderness_check|ignorar
menu_captivity_end_wilderness_escape|Após terríveis dias como {reg63?um prisioneiro:prisioneira}, você encontra uma oportunidade e escapa de seus captores!
menu_captivity_castle_taken_prisoner|Os guardas rapidamente lhe cercam e lhe desarmam. Entre insultos e empurrões você é {reg63?jogado:jogada} ao calabouço, onde passa os miseráveis dias de duração do seu cativeiro.
menu_captivity_rescue_lord_taken_prisoner|Você mantém seu disfarce durante todo o tempo possível antes de revelar sua identidade. Os guardas, indignados, golpeiam-lhe violentamente antes {reg63?deixá-lo:deixá-la} novamente na cela, por sabe Deus quanto tempo...
menu_captivity_castle_check|ignorar
menu_captivity_end_exchanged_with_prisoner|Após dias de encarceramento, você finalmente é {reg63?libertado:libertada} quando seus captores trocam você por outro prisioneiro.
menu_captivity_end_propose_ransom|Você passa longas horas na úmida e escura masmorra, mais do que pode contar. De repente, um de seus captores entra em sua cela com uma oferta. Ele propõe lhe libertar em troca de {reg5} denares da sua fortuna escondida. Você decide...
mno_captivity_end_ransom_accept|Aceitar a oferta.
mno_captivity_end_ransom_deny|Recusar e esperar por algo melhor.
menu_captivity_castle_remain|Mais dias passam na escuridão de sua cela. Você tenta lidar com isso da melhor forma possível, suportando agressões e insultos dos guardas, vendo como seu corpo desnutrido murcha ainda mais...
menu_kingdom_army_quest_report_to_army|{s8} lhe envia uma mensagem. {reg4?Ela:Ele} deseja que se una a sua nova campanha militar. Você precisará levar ao menos {reg13} soldados para o exército e recrutar mais homens o quanto antes, caso não tenha o suficiente número.
menu_kingdom_army_quest_messenger|{s8} lhe envia uma mensagem comunicando que deseja falar com você sobre uma tarefa a ser executada. Ele pede que venha vê-lo o quanto antes.
menu_kingdom_army_quest_join_siege_order|{s8} lhe envia uma mensagem comunicando que você deve unir-se ao cerco de {s9} em preparação para o assalto final. Suas tropas devem tomar {s9} a todo custo.
menu_kingdom_army_follow_failed|Você falhou em seguir o {s8}. O marechal assume que está {reg63?comprometido:comprometida} com outro assunto, mas ele teria apreciado o seu apoio.
menu_invite_player_to_faction_without_center|Você recebeu uma oferta de vassalagem!^^ {s8} do {s9} enviou um arauto real com o convite em mãos. Você receberá a honra de se tornar {reg63?um lorde:uma lady} do {s9} e, por sua vez, o {s8} pede que lhe jure lealdade e lute em suas campanhas militares, embora não lhe ofereça títulos ou terras. Ele certamente se ofenderá caso não aceite a oferta...
mno_faction_accept|Aceitar!
mno_faction_reject|Rejeitar o convite.
menu_invite_player_to_faction|Você recebeu uma oferta de vassalagem!^^ {s8} do {s9} enviou um arauto real com o convite em mãos. Você receberá a honra de se tornar {reg63?um lorde:uma lady} do {s9} e, por sua vez, o {s8} pede que lhe jure lealdade e lute em suas campanhas militares. Ele oferece o feudo de {s2} como recompensa por seus serviços. Ele certamente se ofenderá caso não aceite a oferta...
menu_invite_player_to_faction_accepted|Para converter-se em seu vassalo, você deve jurar lealdade ao {s3}. Você deve encontrá-lo e oferecer seu juramento pessoalmente. {s5}
menu_question_peace_offer|Você recebeu uma Oferta de Paz^^O {s1} lhe oferece um acordo de paz. Qual é sua resposta?
mno_peace_offer_accept|Aceitar.
mno_peace_offer_reject|Recusar.
menu_notification_truce_expired|Trégua expirada^^A trégua entre o {s1} e o {s2} terminou.
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|Tropas inimigas foram avistadas do outro lado dos muros de {s4}; {s5} e outros estão se preparando para contra-atacar. Você pode se juntar a eles se assim desejar.
menu_notification_casus_belli_expired|Reino falhou em responder^^O {s1} não respondeu às provocações do {s2}, e {s3} sofre uma clara perda de prestígio entre seus vassalos mais hostis...
menu_notification_lord_defects|Deserção^^{s4} renunciou sua lealdade ao {s5} e se juntou ao {s7}, levando seus feudos consigo
menu_notification_treason_indictment|Acusação de traição^^{s9}
menu_notification_border_incident|Incidente na fronteira^^Chegam notícias de que {s9}. Embora você não saiba se os rumores são verdadeiros, uma coisa é certa: este aparente pequeno incidente entusiasmou o {s4}, tornando mais fácil para eles ir à guerra contra o {s3}, se assim desejarem...
